customer_id,first_name,last_name,age,city,product,quantity,unit_price,amount
191,Alice,Johnson,44,Houston,Tool Beta,25,18,450
192,Edward,Brown,23,San Diego,Widget A,5,126,630
193,Diana,Johnson,37,Dallas,Widget B,8,182,1456
194,,Rodriguez,36,Phoenix,Tool Beta,25,160,4000
195,George,Rodriguez,185,Houston,Gadget Y,2439,94,940
196,Charlie,Martinez,56,San Jose,Widget B,18,135,2430
197,Bob,Jones,39,Los Angeles,Widget A,50,150,7500
198,Charlie,Rodriguez,28,New York,Widget A,46,167,7682
199,Alice,Brown,74,Phoenix,Tool Beta,11,46,506
200,Ivan,Martinez,56,Los Angeles,Gadget Y,47,120,5640
201,  GEORGE  ,Garcia,33,san antonio,Gadget Y,1,87,87
202,Ivan,Miller,33,San Antonio,Widget A,21,14,294
203,,Brown,24,Los Angeles,Tool Alpha,6,20,120
204,George,Miller,21,Philadelphia,Tool Beta,42,123,5166
205,Diana,Williams,19,Dallas,Gadget Y,48,144,6912
206,Hannah,Brown,179,Philadelphia,Widget B,3010,97,970
207,  IVAN  ,Martinez,41,chicago,Tool Alpha,45,140,6300
208,  CHARLIE  ,Rodriguez,66,los angeles,Gadget X,36,97,3492
209,Bob,Smith,42,San Jose,Tool Beta,7,86,602
210,Julia,Williams,59,,Widget B,39,147,5733
211,George,Brown,55,San Diego,Gadget Y,39,86,3354
212,Diana,Williams,37,Dallas,Tool Alpha,22,110,2420
213,Bob,Garcia,25,Chicago,Gadget Y,49,140,6860
214,Fiona,Garcia,48,Houston,Widget B,30,118,3540
215,Fiona,Jones,26,Houston,Tool Beta,25,151,3775
216,Ivan,Brown,63,Chicago,Gadget Y,38,123,4674
217,Ivan,Garcia,64,Los Angeles,Widget B,29,200,5800
218,Edward,Smith,28,Chicago,Gadget X,42,159,6678
219,Fiona,Smith,198,Philadelphia,Tool Beta,2987,94,752
220,Julia,Brown,41,San Diego,Gadget X,23,64,1472
221,Ivan,Johnson,,New York,Gadget Y,39,123,4797
222,  HANNAH  ,Rodriguez,46,san jose,Tool Alpha,28,83,2324
223,Edward,Martinez,26,San Jose,Gadget Y,4,51,204
224,Fiona,Martinez,58,Houston,Widget B,1,105,105
225,Ivan,Martinez,41,Philadelphia,Gadget Y,42,62,2604
226,George,Jones,29,Chicago,Tool Beta,34,180,6120
227,Bob,Davis,68,Chicago,Gadget Y,29,84,2436
228,Julia,Brown,59,Houston,Tool Beta,10,106,1060
229,Fiona,Rodriguez,30,,Tool Beta,14,56,784
230,George,Brown,33,San Diego,Widget A,43,54,2322
231,Diana,Johnson,75,San Diego,Gadget Y,38,169,6422
232,  HANNAH  ,Smith,50,san antonio,Gadget X,40,23,920
233,Edward,Davis,63,Phoenix,Gadget Y,49,38,1862
234,Alice,Rodriguez,37,New York,Widget B,38,164,6232
235,Ivan,Miller,45,Los Angeles,Tool Alpha,5,15,75
236,Bob,Brown,55,San Jose,Tool Alpha,5,84,420
237,  DIANA  ,Smith,20,new york,Widget B,18,117,2106
238,Edward,Garcia,37,San Jose,Widget A,26,12,312
239,  CHARLIE  ,Miller,42,houston,Gadget Y,35,174,6090
240,Edward,Johnson,30,Phoenix,Tool Beta,4,123,492
241,George,Garcia,75,Phoenix,Gadget X,43,125,5375
242,George,Brown,38,Dallas,Tool Beta,48,22,1056
243,Julia,Rodriguez,43,Dallas,Tool Alpha,11,83,913
244,Diana,Smith,74,Houston,Gadget X,1,198,198
245,Alice,Davis,166,Dallas,Tool Alpha,3678,25,725
246,Ivan,Garcia,66,Los Angeles,Widget A,42,44,1848
247,Alice,Garcia,70,Dallas,Tool Beta,34,138,4692
248,Alice,Williams,70,San Jose,Widget A,10,97,970
249,Julia,Garcia,53,Philadelphia,Tool Beta,37,139,5143
250,Ivan,Davis,27,Houston,Tool Alpha,5,133,665
251,Charlie,Rodriguez,69,San Jose,Tool Beta,37,174,6438
252,Fiona,Rodriguez,73,San Diego,Tool Beta,11,69,759
253,Julia,Davis,62,Chicago,Gadget Y,11,31,341
254,Bob,Williams,70,Philadelphia,Widget A,8,51,408
255,Charlie,Miller,54,San Antonio,Widget B,16,168,2688
256,Ivan,Rodriguez,21,San Diego,Gadget X,10,59,590
257,Diana,Smith,29,San Diego,Tool Beta,14,51,714
258,Edward,Johnson,190,,Gadget Y,2502,109,5450
259,Hannah,Martinez,30,Los Angeles,Tool Beta,13,129,1677
260,Bob,Davis,58,San Jose,Gadget Y,34,97,3298
261,Julia,Martinez,56,Chicago,Gadget X,12,188,2256
262,Charlie,Garcia,70,Dallas,Widget A,39,43,1677
263,Bob,Brown,23,Dallas,Gadget X,5,184,920
264,Bob,Martinez,65,Los Angeles,Widget B,31,13,403
265,Julia,Garcia,64,San Diego,Widget A,26,62,1612
266,George,Smith,30,Los Angeles,Widget B,25,35,875
267,  IVAN  ,Davis,25,phoenix,Gadget Y,10,75,750
268,Diana,Davis,20,Philadelphia,Gadget Y,27,85,2295
269,Alice,Jones,60,Houston,Gadget X,20,102,2040
270,George,Martinez,50,Philadelphia,Gadget X,2,64,128
271,Charlie,Rodriguez,51,Los Angeles,Tool Alpha,13,100,1300
272,  EDWARD  ,Johnson,40,san antonio,Gadget Y,15,172,2580
273,Edward,Johnson,67,New York,Tool Beta,42,197,8274
274,Edward,Martinez,20,Houston,Tool Alpha,25,75,1875
275,Diana,Williams,74,Phoenix,Widget A,39,184,7176
276,  HANNAH  ,Garcia,61,philadelphia,Tool Alpha,33,160,5280
277,,Davis,59,Dallas,Widget B,5,11,55
278,George,Smith,60,Philadelphia,Gadget X,38,178,6764
279,Hannah,Johnson,46,Houston,Widget B,33,15,495
280,Julia,Garcia,67,San Diego,Gadget Y,28,88,2464
281,Edward,Jones,52,Los Angeles,Tool Beta,40,92,3680
282,Julia,Williams,75,Los Angeles,Tool Beta,3,77,231
283,Charlie,Martinez,45,New York,Widget A,2,94,188
284,Diana,Rodriguez,31,San Jose,Gadget X,27,58,1566
285,Hannah,Jones,31,Los Angeles,Widget B,30,91,2730
286,Hannah,Williams,67,Los Angeles,Tool Alpha,44,172,7568
287,Bob,Martinez,27,New York,Gadget X,22,,2134
288,Ivan,Williams,61,Chicago,Tool Beta,21,15,315
289,Diana,Davis,59,Phoenix,Widget B,,118,4130
290,Charlie,Martinez,27,Chicago,Widget A,45,20,900
291,Diana,Jones,189,Houston,Widget B,1825,74,1554
292,Charlie,Martinez,67,Philadelphia,Widget B,23,61,1403
293,Julia,Miller,34,New York,Widget B,34,199,6766
294,Fiona,Davis,27,Phoenix,Widget A,17,128,2176
295,Edward,Johnson,33,San Antonio,Gadget X,30,42,1260
296,,Miller,55,san jose,Tool Alpha,43,138,5934
297,Alice,Rodriguez,50,,Gadget Y,16,132,2112
298,Fiona,Williams,165,New York,Gadget X,2672,153,7191
299,George,Martinez,60,Phoenix,Widget A,27,72,1944
300,Julia,Smith,42,New York,Gadget X,39,31,1209
301,  DIANA  ,Williams,62,san jose,Widget A,47,145,6815
302,  ALICE  ,Garcia,41,san jose,Tool Alpha,39,168,6552
303,Fiona,Miller,33,Philadelphia,Widget A,35,158,5530
304,Fiona,Smith,70,San Antonio,Tool Beta,9,145,1305
305,Ivan,Johnson,65,Houston,Gadget X,,71,2485
306,George,Davis,75,Phoenix,Widget A,13,106,1378
307,Diana,Martinez,44,Chicago,Widget A,1,69,69
308,Edward,Martinez,58,Chicago,Gadget X,34,127,4318
309,Ivan,Williams,48,Los Angeles,Tool Beta,4,102,408
310,Hannah,Garcia,36,Phoenix,Gadget X,50,199,9950
311,Diana,Williams,26,Philadelphia,Gadget X,13,173,2249
312,Fiona,Jones,63,Chicago,Gadget X,34,67,2278
313,Fiona,Miller,74,San Jose,Widget B,43,134,5762
314,  BOB  ,Martinez,27,new york,Widget B,3,,123
315,Edward,Johnson,21,New York,Tool Beta,23,156,3588
316,  BOB  ,Miller,,new york,Gadget X,20,31,620
317,Edward,Smith,22,San Diego,Tool Beta,48,85,4080
318,Edward,Brown,61,Philadelphia,Widget B,20,74,1480
319,Diana,Johnson,24,Houston,Widget B,4,109,436
320,Ivan,Smith,44,Los Angeles,Gadget X,49,106,5194
321,George,Johnson,49,Phoenix,Tool Alpha,22,67,1474
322,  FIONA  ,Rodriguez,52,dallas,Widget B,42,188,7896
323,Ivan,Johnson,67,Chicago,Widget A,32,11,352
324,Fiona,Williams,57,Dallas,Gadget Y,28,98,2744
325,Diana,Williams,70,San Diego,Gadget X,8,55,440
326,Julia,Martinez,61,San Diego,Tool Alpha,28,75,2100
327,Charlie,Jones,75,Houston,Widget B,2,33,66
328,Ivan,Brown,30,Houston,Tool Beta,11,109,1199
329,Hannah,Jones,49,New York,Tool Beta,4,80,320
330,Fiona,Jones,27,Dallas,Widget B,10,181,1810
331,Fiona,Jones,57,Chicago,Gadget X,38,116,4408
332,Diana,Davis,,San Jose,Gadget Y,50,149,7450
333,Bob,Rodriguez,42,Philadelphia,Widget A,30,31,930
334,Diana,Smith,47,San Antonio,Widget B,43,164,7052
335,Edward,Johnson,29,New York,Gadget Y,43,91,3913
336,Diana,Miller,71,Dallas,Tool Alpha,19,136,2584
337,Hannah,Garcia,43,Chicago,Gadget Y,4,117,468
338,Fiona,Garcia,24,San Diego,Tool Beta,35,78,2730
339,Fiona,Rodriguez,63,San Jose,Widget B,50,82,4100
340,Bob,Jones,29,New York,Widget A,46,197,9062
341,Ivan,Brown,27,Houston,Gadget X,20,151,3020
342,Charlie,Jones,57,San Jose,Tool Alpha,21,182,3822
343,Alice,Smith,39,New York,Gadget Y,38,119,4522
344,Bob,Garcia,18,Phoenix,Gadget X,47,191,8977
345,Edward,Miller,168,Dallas,Widget B,1669,53,901
346,Ivan,Jones,38,,Gadget X,19,168,3192
347,Edward,Williams,39,San Antonio,Widget A,35,75,2625
348,Edward,Brown,50,,Tool Beta,21,108,2268
349,Hannah,Rodriguez,54,San Diego,Gadget X,39,53,2067
350,Edward,Smith,61,Houston,Widget B,7,50,350
351,,Garcia,43,Los Angeles,Widget B,14,37,518
352,Diana,Rodriguez,62,San Antonio,Tool Alpha,18,142,2556
353,Edward,Smith,49,Phoenix,Widget B,43,197,8471
354,,Brown,21,Philadelphia,Widget A,13,136,1768
355,Diana,Davis,45,New York,Tool Beta,15,36,540
356,Edward,Jones,44,San Jose,Gadget X,41,69,2829
357,Diana,Martinez,45,Phoenix,Widget A,17,181,3077
358,Bob,Garcia,19,Houston,Gadget X,36,136,4896
359,Ivan,Brown,48,Los Angeles,Gadget X,8,97,776
360,Hannah,Johnson,20,Dallas,Tool Beta,43,136,5848
361,George,Smith,31,San Diego,Gadget X,9,102,918
362,Fiona,Garcia,27,Philadelphia,Tool Alpha,13,165,2145
363,Charlie,Johnson,63,San Diego,Widget A,3,124,372
364,George,Davis,25,Dallas,Tool Alpha,2,173,346
365,  FIONA  ,Garcia,74,san jose,Tool Alpha,47,71,3337
366,Fiona,Smith,58,San Jose,Widget B,48,131,6288
367,Fiona,Williams,60,New York,Tool Alpha,25,83,2075
368,  GEORGE  ,Brown,73,san diego,Gadget X,44,64,2816
369,Edward,Smith,54,San Antonio,Widget A,48,114,5472
370,Diana,Smith,47,Chicago,Tool Beta,2,159,318
371,Charlie,Smith,35,San Diego,Widget B,14,,518
372,Edward,Smith,27,Houston,Tool Alpha,48,149,7152
373,Diana,Rodriguez,52,Phoenix,Widget A,42,132,5544
374,  IVAN  ,Davis,34,chicago,Widget B,11,12,132
375,  HANNAH  ,Smith,45,san antonio,Gadget Y,18,23,414
376,Alice,Johnson,23,Houston,Tool Alpha,33,130,4290
377,Fiona,Garcia,52,Chicago,Widget A,2,53,106
378,Julia,Brown,50,San Diego,Gadget X,44,91,4004
379,Ivan,Garcia,62,Dallas,Tool Beta,1,80,80
380,Bob,Rodriguez,20,New York,Widget A,50,88,4400
381,Diana,Jones,75,San Diego,Widget A,50,78,3900
382,Bob,Rodriguez,64,Houston,Tool Alpha,9,74,666
383,Alice,Brown,44,Houston,Tool Alpha,29,159,4611
384,Edward,Miller,67,San Diego,Tool Beta,48,147,7056
385,Hannah,Garcia,63,San Antonio,Tool Beta,7,78,546
386,  GEORGE  ,Brown,69,chicago,Widget B,29,181,5249
387,  CHARLIE  ,Miller,60,phoenix,Widget A,35,90,3150
388,Julia,Brown,56,Dallas,Widget B,8,103,824
389,  JULIA  ,Williams,26,san diego,Gadget Y,28,19,532
390,Hannah,Brown,177,New York,Tool Beta,2117,129,4902
391,Edward,Jones,25,New York,Tool Alpha,26,111,2886
392,Diana,Rodriguez,60,San Jose,Widget B,26,171,4446
393,Alice,Smith,53,Chicago,Gadget Y,25,90,2250
394,Edward,Rodriguez,28,Houston,Gadget Y,8,149,1192
395,Fiona,Davis,43,Chicago,Tool Alpha,49,43,2107
396,George,Garcia,63,San Antonio,Gadget Y,15,16,240
397,Hannah,Johnson,67,San Diego,Tool Alpha,37,145,5365
398,Diana,Jones,51,New York,Widget B,48,70,3360
399,Julia,Miller,58,San Jose,Gadget X,13,130,1690
400,  JULIA  ,Miller,26,dallas,Gadget Y,41,71,2911
401,Edward,Williams,25,Philadelphia,Widget A,3,161,483
402,  IVAN  ,Smith,72,chicago,Tool Beta,47,115,5405
403,Hannah,Williams,60,Chicago,Tool Alpha,24,175,4200
404,Bob,Smith,43,San Antonio,Tool Beta,17,66,1122
405,Ivan,Williams,20,Houston,Widget A,,14,364
406,Edward,Smith,24,Chicago,Widget B,1,139,139
407,Hannah,Miller,70,San Jose,Widget A,18,117,2106
408,Bob,Williams,59,San Antonio,Gadget Y,42,195,8190
409,Diana,Garcia,59,Philadelphia,Tool Alpha,17,108,1836
410,Alice,Williams,21,Dallas,Widget B,50,40,2000
411,Fiona,Miller,159,New York,Widget B,3168,123,984
412,Ivan,Williams,47,New York,Widget B,11,101,1111
413,Edward,Martinez,51,Phoenix,Widget B,14,141,1974
414,Charlie,Garcia,170,Houston,Widget B,3847,141,5358
415,Bob,Davis,26,Dallas,Widget A,5,14,70
416,Hannah,Garcia,69,San Antonio,Tool Beta,17,92,1564
417,Alice,Johnson,24,Houston,Widget A,17,120,2040
418,Hannah,Johnson,64,Dallas,Gadget X,22,79,1738
419,Julia,Johnson,55,Chicago,Widget A,32,165,5280
420,Hannah,Rodriguez,66,Houston,Widget B,26,30,780
421,  EDWARD  ,Smith,54,chicago,Tool Alpha,9,172,1548
422,George,Jones,49,Houston,Widget A,19,56,1064
423,Alice,Johnson,60,San Diego,Widget A,39,89,3471
424,Fiona,Williams,52,Los Angeles,Tool Beta,48,64,3072
425,Charlie,Miller,18,San Jose,Widget A,4,13,52
426,Charlie,Rodriguez,24,Houston,Tool Alpha,10,82,820
427,Alice,Davis,64,San Jose,Tool Alpha,39,177,6903
428,Hannah,Smith,20,Dallas,Gadget Y,18,56,1008
429,Alice,Davis,22,New York,Tool Alpha,17,155,2635
430,Edward,Williams,69,San Jose,Tool Alpha,26,198,5148
431,Fiona,Brown,51,Los Angeles,Widget A,38,57,2166
432,Hannah,Martinez,68,Houston,Tool Alpha,28,,1848
433,Charlie,Williams,53,Dallas,Widget A,16,106,1696
434,Hannah,Davis,190,San Jose,Tool Alpha,4083,156,7176
435,Alice,Jones,19,Los Angeles,Widget B,29,47,1363
436,Diana,Williams,40,San Jose,Tool Beta,43,40,1720
437,Bob,Garcia,56,San Diego,Gadget X,28,47,1316
438,  IVAN  ,Johnson,49,chicago,Tool Alpha,34,134,4556
439,Alice,Davis,159,Phoenix,Gadget Y,1482,86,2064
440,George,Brown,29,San Antonio,Widget A,37,71,2627
441,Julia,Rodriguez,72,,Tool Beta,2,139,278
442,  CHARLIE  ,Williams,29,new york,Gadget X,13,127,1651
443,Diana,Miller,42,Philadelphia,Gadget Y,33,186,6138
444,Hannah,Smith,49,Philadelphia,Gadget X,28,136,3808
445,Bob,Jones,47,San Jose,Gadget Y,5,104,520
446,Ivan,Johnson,55,Dallas,Tool Alpha,15,19,285
447,George,Johnson,35,San Antonio,Tool Beta,48,13,624
448,Charlie,Rodriguez,35,Chicago,Tool Beta,3,106,318
449,Alice,Smith,,Phoenix,Widget B,20,52,1040
450,Fiona,Johnson,25,New York,Widget B,40,172,6880
451,Alice,Smith,50,Dallas,Widget A,32,17,544
452,  BOB  ,Jones,,los angeles,Widget B,39,177,6903
453,George,Jones,69,Houston,Tool Alpha,10,,1840
454,Ivan,Brown,64,Dallas,Gadget Y,19,143,2717
455,Hannah,Garcia,66,Houston,Widget A,18,114,2052
456,Julia,Miller,51,San Diego,Widget B,25,133,3325
457,Hannah,Brown,31,San Jose,Widget A,42,185,7770
458,  HANNAH  ,Miller,59,new york,Gadget X,39,200,7800
459,Ivan,Garcia,22,Houston,Gadget Y,32,50,1600
460,  BOB  ,Smith,21,new york,Widget B,14,16,224
461,Julia,Jones,69,Houston,Widget B,13,99,1287
462,  GEORGE  ,Johnson,55,dallas,Tool Alpha,14,68,952
463,Bob,Davis,19,,Gadget Y,23,88,2024
464,Bob,Garcia,30,San Diego,Widget B,18,193,3474
465,Hannah,Johnson,74,Los Angeles,Widget A,9,98,882
466,Ivan,Brown,63,Houston,Gadget Y,12,144,1728
467,Bob,Martinez,63,San Antonio,Widget A,26,122,3172
468,Fiona,Garcia,26,Dallas,Gadget Y,8,158,1264
469,Edward,Rodriguez,35,New York,Gadget Y,13,98,1274
470,George,Miller,61,Los Angeles,Tool Beta,26,30,780
471,Bob,Davis,27,Phoenix,Widget A,25,85,2125
472,Diana,Smith,,Philadelphia,Tool Alpha,12,138,1656
473,Charlie,Davis,54,Los Angeles,Gadget X,42,101,4242
474,Fiona,Brown,62,San Jose,Tool Beta,22,172,3784
475,Julia,Davis,20,New York,Tool Alpha,4,25,100
476,Julia,Garcia,32,Chicago,Widget B,6,53,318
477,Diana,Martinez,28,San Diego,Widget A,34,78,2652
478,Edward,Martinez,60,Dallas,Gadget Y,21,196,4116
479,Hannah,Miller,27,Los Angeles,Widget B,29,185,5365
480,Diana,Johnson,54,Houston,Widget A,45,144,6480
481,Fiona,Jones,46,San Diego,Tool Alpha,50,55,2750
482,Alice,Davis,74,New York,Tool Alpha,27,138,3726
483,George,Rodriguez,47,,Widget A,18,69,1242
484,Diana,Miller,44,Chicago,Tool Beta,13,166,2158
485,George,Davis,21,San Antonio,Widget B,12,105,1260
486,Hannah,Johnson,31,Los Angeles,Tool Alpha,48,50,2400
487,Bob,Williams,75,Dallas,Widget B,31,97,3007
488,Bob,Martinez,72,Los Angeles,Tool Beta,20,142,2840
489,Ivan,Jones,45,Phoenix,Widget B,19,21,399
490,Alice,Jones,51,,Widget A,20,62,1240
491,  CHARLIE  ,Martinez,68,houston,Tool Beta,47,17,799
492,Ivan,Davis,63,San Jose,Tool Beta,34,114,3876
493,Hannah,Miller,21,Los Angeles,Gadget Y,11,195,2145
494,George,Jones,56,San Diego,Widget B,26,60,1560
495,  EDWARD  ,Davis,31,new york,Tool Beta,43,83,3569
496,Edward,Jones,62,Philadelphia,Gadget Y,48,141,6768
497,Hannah,Johnson,38,Chicago,Tool Beta,12,178,2136
498,Diana,Davis,26,Philadelphia,Gadget X,10,25,250
499,Bob,Johnson,63,Philadelphia,Widget A,41,48,1968
500,Fiona,Miller,35,San Antonio,Tool Alpha,45,182,8190
501,Alice,Smith,31,San Jose,Gadget Y,19,39,741
502,Julia,Garcia,56,Phoenix,Gadget X,22,156,3432
503,Bob,Davis,29,Los Angeles,Widget B,50,65,3250
504,Alice,Jones,37,Phoenix,Gadget X,48,142,6816
505,Edward,Martinez,44,Chicago,Tool Beta,3,14,42
506,Hannah,Brown,49,San Antonio,Tool Alpha,12,57,684
507,George,Miller,48,Phoenix,Tool Alpha,49,54,2646
508,Ivan,Miller,50,Phoenix,Tool Alpha,30,120,3600
509,Ivan,Smith,74,Houston,Widget A,18,111,1998
510,Bob,Smith,27,Chicago,Gadget X,33,36,1188
511,Hannah,Martinez,42,Chicago,Gadget X,43,128,5504
512,Fiona,Martinez,41,Los Angeles,Gadget X,37,67,2479
513,Ivan,Jones,29,San Antonio,Tool Beta,43,103,4429
514,Julia,Jones,50,Los Angeles,Gadget Y,12,132,1584
515,Charlie,Brown,64,San Antonio,Gadget X,9,74,666
516,Ivan,Johnson,62,Houston,Tool Alpha,36,115,4140
517,Julia,Rodriguez,48,San Jose,Widget B,11,25,275
518,George,Smith,50,Phoenix,Tool Alpha,17,42,714
519,Fiona,Williams,40,San Jose,Tool Alpha,,158,4266
520,Diana,Martinez,29,Philadelphia,Widget A,22,186,4092
521,Bob,Rodriguez,31,San Diego,Widget B,42,195,8190
522,Alice,Johnson,28,Los Angeles,Gadget X,4,133,532
523,Edward,Johnson,38,San Antonio,Widget B,22,53,1166
524,Bob,Williams,39,Philadelphia,Tool Alpha,8,151,1208
525,Ivan,Garcia,185,Chicago,Gadget X,1827,141,6768
526,George,Smith,32,Houston,Tool Beta,15,84,1260
527,Charlie,Johnson,69,San Jose,Tool Alpha,15,16,240
528,Julia,Martinez,72,New York,Tool Beta,8,57,456
529,Diana,Jones,44,San Diego,Tool Alpha,17,20,340
530,Ivan,Martinez,50,New York,Gadget X,37,147,5439
531,Bob,Johnson,54,San Diego,Widget A,9,25,225
532,  EDWARD  ,Smith,56,dallas,Tool Alpha,20,157,3140
533,Diana,Smith,48,Philadelphia,Widget B,8,167,1336
534,Fiona,Johnson,70,Dallas,Gadget Y,42,12,504
535,  JULIA  ,Rodriguez,28,new york,Tool Beta,2,89,178
536,George,Brown,25,Dallas,Widget B,1,146,146
537,Bob,Brown,34,San Diego,Gadget Y,47,10,470
538,Diana,Davis,57,San Diego,Gadget Y,7,89,623
539,Bob,Johnson,60,Chicago,Widget B,5,200,1000
540,Diana,Brown,36,San Antonio,Gadget Y,4,159,636
541,Ivan,Martinez,53,New York,Tool Beta,18,35,630
542,Fiona,Smith,67,Philadelphia,Widget B,14,124,1736
543,Fiona,Brown,63,Houston,Tool Alpha,22,175,3850
544,Alice,Miller,45,San Jose,Gadget X,41,98,4018
545,Fiona,Jones,72,Chicago,Gadget X,44,39,1716
546,Ivan,Davis,36,Houston,Widget B,18,54,972
547,  FIONA  ,Davis,51,chicago,Tool Beta,24,103,2472
548,Charlie,Davis,51,Chicago,Widget B,14,110,1540
549,Charlie,Garcia,37,New York,Widget A,21,72,1512
550,George,Martinez,29,Chicago,Widget A,24,36,864
551,Hannah,Rodriguez,36,Phoenix,Gadget Y,22,75,1650
552,Bob,Miller,39,Dallas,Tool Beta,44,190,8360
553,George,Martinez,22,San Jose,Tool Alpha,49,56,2744
554,  FIONA  ,Martinez,34,los angeles,Widget A,50,171,8550
555,  ALICE  ,Brown,45,chicago,Tool Alpha,50,112,5600
556,Alice,Martinez,37,Dallas,Tool Beta,40,106,4240
557,Hannah,Rodriguez,33,Philadelphia,Widget B,9,182,1638
558,George,Jones,156,Chicago,Widget B,1008,173,5017
559,Ivan,Miller,56,San Antonio,Widget B,16,80,1280
560,Diana,Brown,64,Philadelphia,Gadget Y,23,58,1334
561,Alice,Jones,43,New York,Widget A,33,123,4059
562,,Johnson,50,los angeles,Tool Alpha,12,106,1272
563,Alice,Davis,53,San Jose,Widget B,7,159,1113
564,Bob,Brown,49,Phoenix,Widget B,35,95,3325
565,Edward,Davis,73,San Antonio,Widget A,28,13,364
566,Fiona,Brown,42,Phoenix,Tool Alpha,7,32,224
567,Alice,Smith,19,Los Angeles,Widget B,17,72,1224
568,Hannah,Garcia,50,San Antonio,Tool Beta,50,45,2250
569,Ivan,Davis,63,Phoenix,Widget B,39,,4563
570,Hannah,Jones,23,Philadelphia,Widget A,7,160,1120
571,George,Garcia,73,San Diego,Gadget X,4,125,500
572,Ivan,Miller,18,New York,Tool Alpha,34,62,2108
573,,Smith,57,San Diego,Tool Beta,47,180,8460
574,Bob,Williams,73,Houston,Gadget X,2,145,290
575,Julia,Miller,24,Los Angeles,Widget A,29,122,3538
576,Diana,Davis,72,San Jose,Widget B,32,163,5216
577,George,Martinez,42,Houston,Widget A,50,116,5800
578,George,Davis,20,Dallas,Tool Beta,8,177,1416
579,Fiona,Johnson,56,Chicago,Widget A,42,97,4074
580,Diana,Jones,21,San Diego,Tool Beta,1,71,71
581,Bob,Davis,60,Phoenix,Gadget X,36,78,2808
582,Charlie,Jones,59,,Tool Beta,41,121,4961
583,Ivan,Williams,21,San Jose,Widget B,30,162,4860
584,  JULIA  ,Johnson,40,los angeles,Tool Alpha,36,174,6264
585,Edward,Garcia,47,San Jose,Widget B,23,101,2323
586,Diana,Johnson,35,Chicago,Widget B,32,52,1664
587,Charlie,Johnson,44,Dallas,Gadget Y,27,73,1971
588,  HANNAH  ,Johnson,20,los angeles,Gadget Y,47,50,2350
589,Ivan,Williams,73,Philadelphia,Tool Beta,36,76,2736
590,Edward,Davis,65,New York,Widget A,36,98,3528
591,Edward,Williams,58,Phoenix,Gadget Y,22,150,3300
592,Fiona,Garcia,26,San Jose,Widget A,5,179,895
593,George,Williams,23,Phoenix,Tool Alpha,4,193,772
594,Diana,Smith,39,Dallas,Widget B,42,169,7098
595,Diana,Rodriguez,46,San Antonio,Tool Beta,28,167,4676
596,Fiona,Brown,40,San Diego,Gadget Y,29,67,1943
597,Ivan,Davis,59,Los Angeles,Tool Alpha,23,190,4370
598,Charlie,Martinez,32,,Tool Alpha,14,101,1414
599,Hannah,Garcia,47,Philadelphia,Widget B,28,110,3080
600,Hannah,Smith,36,Chicago,Widget B,49,168,8232
601,Julia,Martinez,22,New York,Widget B,42,189,7938
602,Hannah,Miller,65,Phoenix,Widget B,1,86,86
603,Fiona,Rodriguez,38,Phoenix,Gadget Y,27,147,3969
604,Edward,Jones,40,Phoenix,Gadget X,14,164,2296
605,Julia,Williams,26,Houston,Tool Alpha,2,101,202
606,  JULIA  ,Rodriguez,195,chicago,Tool Alpha,4764,96,2400
607,Diana,Miller,49,Houston,Gadget Y,12,144,1728
608,Julia,Martinez,28,Phoenix,Gadget Y,9,175,1575
609,Fiona,Brown,43,Houston,Widget A,3,77,231
610,Alice,Williams,40,Houston,Gadget Y,4,123,492
611,Edward,Smith,43,Phoenix,Gadget Y,38,47,1786
612,Diana,Rodriguez,40,San Antonio,Gadget X,8,97,776
613,Hannah,Davis,195,Houston,Widget B,4911,112,1792
614,Fiona,Martinez,57,Chicago,Widget A,46,170,7820
615,Bob,Garcia,43,Houston,Widget B,14,74,1036
616,Ivan,Smith,53,Los Angeles,Widget B,45,123,5535
617,Fiona,Martinez,54,Philadelphia,Widget A,36,69,2484
618,Hannah,Jones,57,Philadelphia,Widget B,49,140,6860
619,Bob,Davis,62,Philadelphia,Gadget Y,47,180,8460
620,Julia,Brown,22,Los Angeles,Widget B,17,175,2975
621,,Miller,21,San Antonio,Widget B,29,48,1392
622,Hannah,Brown,66,Los Angeles,Widget B,42,197,8274
623,Edward,Martinez,33,,Widget A,24,102,2448
624,Julia,Brown,51,San Antonio,Gadget Y,36,14,504
625,Edward,Rodriguez,43,Phoenix,Widget B,20,46,920
626,Alice,Garcia,53,Dallas,Widget A,9,22,198
627,George,Miller,69,Phoenix,Gadget X,26,11,286
628,,Davis,66,New York,Widget A,33,60,1980
629,Bob,Martinez,66,San Antonio,Gadget X,10,68,680
630,Edward,Garcia,47,San Antonio,Gadget Y,27,64,1728
631,Julia,Smith,20,Phoenix,Tool Alpha,48,158,7584
632,  FIONA  ,Brown,36,phoenix,Widget A,28,43,1204
633,Diana,Johnson,30,Los Angeles,Tool Alpha,12,85,1020
634,Fiona,Brown,28,Houston,Tool Alpha,9,170,1530
635,Julia,Garcia,45,San Diego,Tool Alpha,20,76,1520
636,Ivan,Smith,44,Phoenix,Gadget X,24,59,1416
